protein_id,protein_st19_cis_h2,protein_st19_trans_h2,protein_st19_all_pqtl_h2,protein_st19_polygenic_h2,protein_st19_total_h2,protein_st19_cis_h2_fraction,protein_st19_trans_h2_fraction,protein_hpa_has_match,protein_hpa_rna_tissue_prior,protein_hpa_protein_tissue_prior,protein_hpa_tissue_prior,protein_hpa_is_secreted,protein_hpa_is_membrane
GDF2:Q9UK05:OID20202:v1,0.0,0.0826551194043115,0.0826551194043115,0.1787,0.261355119404311,0.0,0.316255979958232,1.0,1.0,0.35,1.0,1.0,0.0
SERPIND1:P05546:OID30767:v1,0.00639739513668266,0.0868397848639561,0.0932371800006388,0.168,0.261237180000638,0.0244888385974271,0.332417402697976,1.0,0.7858828684844481,0.5025,0.7858828684844481,1.0,0.0
RNASE4:P34096:OID30705:v1,0.110135228988316,0.00465081180750209,0.114786040795818,0.1464,0.261186040795818,0.421673488570601,0.0178065098476601,1.0,0.7487952432122474,0.865,0.865,1.0,0.0
MERTK:Q12866:OID20657:v1,0.0551531511356956,0.0727449342755111,0.127898085411206,0.133,0.260898085411206,0.211397301167494,0.278825098163738,1.0,0.7955520356486131,0.9325,0.9325,0.0,1.0
SOST:Q9BQB4:OID20204:v1,0.00265747437389896,0.0575038552771284,0.0601613296510274,0.2006,0.260761329651027,0.010191213465031,0.220522940859693,1.0,0.7358828684844482,0.35,0.7358828684844482,1.0,0.0
SEMA7A:O75326:OID20283:v1,0.0174105123371422,0.101287085078221,0.118697597415364,0.1419,0.260597597415364,0.0668099495537243,0.388672367215962,1.0,0.7848466353406887,0.865,0.865,0.0,1.0
PCDHB15:Q9Y5E8:OID31377:v1,0.172798377694775,0.0126314301142839,0.185429807809059,0.0751,0.260529807809059,0.663257610128889,0.0484836273457867,1.0,0.5525,0.35,0.5525,0.0,1.0
CDCP1:Q9H5V8:OID20940:v1,0.0539698813633276,0.0308635836244905,0.0848334649878182,0.1748,0.259633464987818,0.207869510834667,0.118873673029548,1.0,0.7693747523351019,0.9325,0.9325,0.0,1.0
NELL2:Q99435:OID20706:v1,0.0258240253168208,0.0495066959504409,0.0753307212672618,0.184,0.259330721267261,0.0995795067804831,0.190901778657454,1.0,0.8037843812275502,1.0,1.0,1.0,1.0
PTPRZ1:P23471:OID30343:v1,0.0280144990739035,0.0449116664776508,0.0729261655515543,0.1862,0.259126165551554,0.108111425236715,0.173319689202576,1.0,0.7312226810938357,0.865,0.865,1.0,1.0
NHLRC3:Q5JS37:OID30614:v1,0.0934207483497497,0.0200975497632218,0.113518298112971,0.1454,0.258918298112971,0.360811688592933,0.0776212029419907,1.0,0.5025,0.865,0.865,1.0,0.0
KLRB1:Q12918:OID20629:v1,0.0320372587865425,0.0562469850607209,0.0882842438472634,0.1702,0.258484243847263,0.12394279167543,0.217603147578917,1.0,0.7755816558421534,1.0,1.0,0.0,1.0
ATRN:O75882-2:OID30735:v1,0.192599438629687,0.00596237571000723,0.198561814339694,0.0599,0.258461814339694,0.745175604070298,0.0230686909214795,1.0,0.5025,0.5525,0.5525,1.0,1.0
MCAM:P43121:OID20343:v1,0.0174848432028436,0.0439050543217615,0.0613898975246051,0.197,0.258389897524605,0.0676684474522794,0.169917844089011,1.0,0.7045560259036265,0.865,0.865,0.0,1.0
SELL:P14151:OID30752:v1,0.127134513476267,0.0364137974213082,0.163548310897575,0.0948,0.258348310897575,0.492105069448938,0.140948463316041,1.0,0.6742175489787546,0.5525,0.6742175489787546,0.0,1.0
LIFR:P42702:OID20606:v1,0.0313085582265899,0.0990424369937821,0.130350995220372,0.1279,0.258250995220372,0.121233059333899,0.383512314867428,1.0,0.5525,1.0,1.0,0.0,1.0
DMP1:Q13316:OID30213:v1,0.00451024003399683,0.0329805369555229,0.0374907769895198,0.2201,0.257590776989519,0.0175093226811468,0.128034618867059,1.0,0.35,0.35,0.35,1.0,0.0
AMIGO2:Q86SJ2:OID21370:v1,0.0338325645879732,0.0738457879249143,0.107678352512887,0.1495,0.257178352512887,0.13155292526527,0.287138428267261,1.0,0.7876559922291405,0.35,0.7876559922291405,0.0,1.0
BCAN:Q96GW7:OID20998:v1,0.0296969034442327,0.0225252180743447,0.0522221215185775,0.2049,0.257122121518577,0.115497271369889,0.0876051346391728,1.0,0.8232311546767485,1.0,1.0,1.0,0.0
DPT:Q07507:OID20278:v1,0.12405457984595,0.00137306911952334,0.125427648965474,0.1316,0.257027648965474,0.482650720050023,0.00534210667626571,1.0,0.8406801981482226,0.865,0.865,1.0,0.0
LDLR:P01130:OID20240:v1,0.0,0.0928657830295334,0.0928657830295334,0.1638,0.256665783029533,0.0,0.361815984715219,1.0,0.8018777018191036,0.9325,0.9325,0.0,1.0
SAT2:Q96F10:OID31306:v1,0.23205824050476,0.0,0.23205824050476,0.0245,0.25655824050476,0.904505113724673,0.0,1.0,0.5025,0.865,0.865,0.0,0.0
SSC4D:Q8WTU2:OID20182:v1,0.0739743996895752,0.0370185702360908,0.110992969925666,0.1455,0.256492969925666,0.288407123637788,0.144325866891475,1.0,0.8150000000000001,0.35,0.8150000000000001,1.0,0.0
CCN2:P29279:OID20709:v1,0.0606839165828363,0.0519773083926449,0.112661224975481,0.1438,0.256461224975481,0.236620239915948,0.202671216273002,1.0,0.865,0.9325,0.9325,1.0,0.0
TREML2:Q5T2D2:OID21120:v1,0.0799882896040935,0.0222627949486312,0.102251084552724,0.1542,0.256451084552724,0.311904664952385,0.0868110773930227,1.0,0.8150000000000001,0.35,0.8150000000000001,0.0,1.0
CDH1:P12830:OID20353:v1,0.0,0.157592892243245,0.157592892243245,0.0987,0.256292892243245,0.0,0.614893729060871,1.0,0.8164341957111143,0.5025,0.8164341957111143,0.0,1.0
ADIPOQ:Q15848:OID30748:v1,0.0622308105754328,0.030329370912412,0.0925601814878448,0.1635,0.256060181487844,0.243031970897774,0.118446260313424,1.0,0.7660176692396743,1.0,1.0,1.0,0.0
MANSC1:Q9H8J5:OID21492:v1,0.0,0.0563376460114223,0.0563376460114223,0.1997,0.256037646011422,0.0,0.22003657231292,1.0,0.7865038623234454,1.0,1.0,0.0,1.0
CD27:P26842:OID21527:v1,0.056032662191854,0.0106699098195777,0.0667025720114318,0.1893,0.256002572011431,0.218875387663495,0.0416789164880004,1.0,0.6613130391458477,0.35,0.6613130391458477,0.0,1.0
SNAP25:P60880:OID30811:v1,0.0116944062413013,0.133001854020323,0.144696260261625,0.1111,0.255796260261625,0.0457176591610075,0.519952300648536,1.0,0.7858828684844481,1.0,1.0,0.0,0.0
TNFRSF21:O75509:OID21052:v1,0.0473019376882892,0.0446802793082069,0.0919822169964962,0.1637,0.255682216996496,0.185002845500739,0.174749264274485,1.0,0.8078886074427889,1.0,1.0,0.0,1.0
NT5C:Q8TCD5:OID30294:v1,0.161303181459189,0.00441853535282077,0.165721716812009,0.0897,0.255421716812009,0.631517098359761,0.0172989807130331,1.0,0.5025,0.5025,0.5025,0.0,0.0
CD86:P42081:OID31500:v1,0.0335776675995317,0.088741541010477,0.122319208610008,0.1331,0.255419208610008,0.131461011809806,0.347434875761335,1.0,0.766654945095014,1.0,1.0,0.0,1.0
CELSR2:Q9HCU4:OID30593:v1,0.117462430936554,0.0110629657839927,0.128525396720547,0.1267,0.255225396720547,0.460230182598822,0.04334586575687,1.0,0.758642031808954,0.865,0.865,0.0,1.0
ROBO1:Q9Y6N7:OID20734:v1,0.0412287245119614,0.0441299168336523,0.0853586413456138,0.1698,0.255158641345613,0.161580749507585,0.172950900666844,1.0,0.5525,0.9325,0.9325,0.0,1.0
PODXL:O00592:OID21358:v1,0.0331005756965695,0.141783484002463,0.174884059699032,0.0802,0.255084059699032,0.12976340323117,0.555830435542503,1.0,0.8062632862147957,0.5025,0.8062632862147957,0.0,1.0
SPINT1:O43278:OID21109:v1,0.0601319919362312,0.039402191373752,0.0995341833099832,0.1545,0.254034183309983,0.236708269543613,0.155105863550937,1.0,0.8216863692092004,0.865,0.865,1.0,1.0
NXPH3:O95157:OID30565:v1,0.0717611530334024,0.0449466942735194,0.116707847306921,0.137,0.253707847306921,0.282849560213207,0.177159259166096,1.0,0.7684150364854047,0.35,0.7684150364854047,1.0,0.0
CCL13:Q99616:OID20655:v1,0.0573407258487634,0.0635665313628943,0.120907257211657,0.1328,0.253707257211657,0.226011374207267,0.250550701866061,1.0,0.7651473174339248,0.35,0.7651473174339248,1.0,0.0
CSF3R:Q99062:OID30527:v1,0.096309668426596,0.0400395163546071,0.136349184781203,0.1173,0.253649184781203,0.379696345208727,0.157853913030097,1.0,0.8366774407844072,1.0,1.0,0.0,1.0
ICOSLG:O75144:OID21351:v1,0.142588722928918,0.00998541774545525,0.152574140674374,0.1006,0.253174140674374,0.563204135102853,0.0394409070328325,1.0,0.5525,0.5025,0.5525,0.0,1.0
CLMP:Q9H6B4:OID21419:v1,0.0739191455639216,0.00282929241833473,0.0767484379822563,0.176,0.252748437982256,0.292461334891062,0.0111941044657746,1.0,0.7836706500571282,0.9325,0.9325,0.0,1.0
IGF1R:P08069:OID21274:v1,0.0152161770534183,0.108168541447871,0.123384718501289,0.1288,0.252184718501289,0.0603374270409668,0.428925836944867,1.0,0.5525,0.865,0.865,0.0,1.0
FOLR2:P14207:OID21062:v1,0.0115105118627373,0.0744204143316926,0.08593092619443,0.1662,0.25213092619443,0.0456529154771798,0.295165751599641,1.0,0.8117749669908773,0.5525,0.8117749669908773,1.0,1.0
CXADR:P78310:OID20561:v1,0.00975567665110291,0.0654058314587727,0.0751615081098756,0.1769,0.252061508109875,0.0387035558275337,0.25948361552396,1.0,0.7789913306509635,0.865,0.865,1.0,1.0
CPM:P14384:OID21054:v1,0.0263197105567151,0.0462331831425684,0.0725528936992836,0.1794,0.251952893699283,0.104462823070922,0.183499313954098,1.0,0.8095259379712252,0.5025,0.8095259379712252,0.0,1.0
CD83:Q01151:OID20565:v1,0.021855747825788,0.0424944278180774,0.0643501756438654,0.1876,0.251950175643865,0.0867463091459853,0.168662028948706,1.0,0.8182201490695995,0.35,0.8182201490695995,0.0,1.0
S100A14:Q9HCY8:OID30987:v1,0.016096776647348,0.0428413582466087,0.0589381348939567,0.1929,0.251838134893956,0.0639171531909813,0.170114658229375,1.0,0.865,0.9325,0.9325,0.0,0.0
HS6ST2:Q96MM7:OID30481:v1,0.0847519994018253,0.00139044289170431,0.0861424422935296,0.1656,0.251742442293529,0.336661544353356,0.00552327561072545,1.0,0.755,0.9325,0.9325,0.0,1.0
CDA:P32320:OID30345:v1,0.140186005851813,0.0311116451350014,0.171297650986815,0.0804,0.251697650986814,0.55696191562454,0.123607212912095,1.0,0.8159345280435144,0.9325,0.9325,0.0,0.0
EPHB4:P54760:OID20242:v1,0.0136904935929178,0.0721216303892399,0.0858121239821577,0.1657,0.251512123982157,0.0544327381764268,0.286752102631665,1.0,0.5525,0.5525,0.5525,0.0,1.0
PCDH12:Q9NPG4:OID31045:v1,0.116187371520718,0.0454295721476092,0.161616943668327,0.0898,0.251416943668327,0.462130236035301,0.180694154836042,1.0,0.7628756601541951,0.865,0.865,1.0,1.0
TNFSF11:O14788:OID20592:v1,0.0061695590412184,0.0886080877363888,0.0947776467776072,0.1565,0.251277646777607,0.0245527571606031,0.35263020357243,1.0,0.8150000000000001,1.0,1.0,1.0,1.0
ACAN:P16112:OID20159:v1,0.0105251189414583,0.0580175414746961,0.0685426604161545,0.1827,0.251242660416154,0.0418922444302441,0.230922333725477,1.0,0.7945197902927085,1.0,1.0,1.0,0.0
SDK2:Q58EX2:OID30662:v1,0.152508583927454,0.0124988804106786,0.165007464338133,0.086,0.251007464338133,0.607585851399262,0.0497948554782472,1.0,0.8150000000000001,0.9325,0.9325,0.0,1.0
IL16:Q14005:OID20633:v1,0.171777310943866,0.00173094471337986,0.173508255657245,0.0774,0.250908255657245,0.684621996569626,0.0068987156634034,1.0,0.8054377160153205,1.0,1.0,1.0,0.0
HBEGF:Q99075:OID21465:v1,0.0,0.0890962048867095,0.0890962048867095,0.1618,0.250896204886709,0.0,0.355111807796934,1.0,0.8037364130694507,0.35,0.8037364130694507,1.0,1.0
CTSV:O60911:OID21405:v1,0.0452689702647112,0.0558944256704748,0.101163395935186,0.1497,0.250863395935186,0.180452672642632,0.222808215850334,1.0,0.8170581999306165,0.865,0.865,0.0,0.0
CD79B:P40259:OID20635:v1,0.0155656089980212,0.0728500348050626,0.0884156438030839,0.162,0.250415643803083,0.0621590918267924,0.290916468710512,1.0,0.7317213497344823,1.0,1.0,0.0,1.0
MYOM3:Q5VTT5:OID30633:v1,0.00304487497524263,0.0303427616149755,0.0333876365902182,0.2169,0.250287636590218,0.012165502925851,0.121231563925205,1.0,0.7231614174989972,0.9325,0.9325,0.0,0.0
C1QTNF5:Q9BXJ0:OID30618:v1,0.00726924573729571,0.153763077232823,0.161032322970118,0.0883,0.249332322970118,0.0291548470358851,0.616699332846831,1.0,0.8148136836983628,0.9325,0.9325,1.0,0.0
MEPE:Q9NQ76:OID20753:v1,0.0149631419103247,0.0411297932140804,0.0560929351244051,0.1929,0.248992935124405,0.0600946444639026,0.165184579207159,1.0,0.955273304698353,0.35,0.955273304698353,1.0,0.0
MCEMP1:Q8IX19:OID30501:v1,0.0538675604154555,0.08852272515318,0.142390285568635,0.1065,0.248890285568635,0.216430947846699,0.355669667664744,1.0,0.6991817807583616,0.9325,0.9325,0.0,1.0
CA4:P22748:OID20241:v1,0.067576079118095,0.0403531748033559,0.10792925392145,0.1406,0.24852925392145,0.271903922986276,0.162367907063808,1.0,0.8246303544968798,0.865,0.865,0.0,1.0
NRP1:O14786:OID20390:v1,0.0625305221076294,0.0537394550150228,0.116269977122652,0.1321,0.248369977122652,0.251763610207807,0.216368562889889,1.0,0.5025,0.9325,0.9325,1.0,1.0
CPB1:P15086:OID20289:v1,0.00964653225090145,0.074571433218579,0.0842179654694805,0.164,0.24821796546948,0.0388631509111597,0.300427219591194,1.0,1.0,1.0,1.0,1.0,0.0
LCN15:Q6UWW0:OID31032:v1,0.161455143871794,0.00393127255604455,0.165386416427838,0.0828,0.248186416427838,0.650539808727759,0.0158399988711211,1.0,0.8150000000000001,0.865,0.865,1.0,0.0
SCARF1:Q14162:OID20297:v1,0.100847225649024,0.0195353770562931,0.120382602705318,0.1278,0.248182602705318,0.406342848167995,0.0787137246662235,1.0,0.7601952122359957,0.865,0.865,0.0,1.0
KIRREL2:Q6UWL6:OID20873:v1,0.0434008819300661,0.0905158636392504,0.133916745569316,0.1142,0.248116745569316,0.174921212312698,0.36481158670511,1.0,0.7475732973134807,0.35,0.7475732973134807,0.0,1.0
SORCS2:Q96PQ0:OID21262:v1,0.133245990923409,0.00563476006392771,0.138880750987337,0.1091,0.247980750987337,0.537323926929367,0.0227225703668243,1.0,0.755,0.9325,0.9325,0.0,1.0
ASAH1:Q13510:OID30415:v1,0.142911475975335,0.0174695355830569,0.160381011558392,0.0873,0.247681011558392,0.576998111708871,0.0705323975913204,1.0,0.8470365735695161,0.5025,0.8470365735695161,0.0,1.0
KITLG:P21583:OID20196:v1,0.00158112302081854,0.102646543145612,0.10422766616643,0.1431,0.24732766616643,0.00639282715648389,0.415022487118524,1.0,0.5525,0.35,0.5525,0.0,1.0
CPXM2:Q8N436:OID30322:v1,0.16019814399039,0.0,0.16019814399039,0.0871,0.24729814399039,0.647793555606367,0.0,1.0,0.8184376465374,1.0,1.0,1.0,0.0
PGLYRP1:O75594:OID20338:v1,0.0403634290815308,0.0571988172427974,0.0975622463243282,0.1495,0.247062246324328,0.163373520973107,0.231515814713796,1.0,0.8403570183772001,1.0,1.0,1.0,0.0
NRCAM:Q92823:OID20229:v1,0.0884877205165633,0.0267593266637341,0.115247047180297,0.1318,0.247047047180297,0.358181656192733,0.108316723349479,1.0,0.7990852951041811,1.0,1.0,1.0,1.0
ADGRE2:Q9UHX3:OID20755:v1,0.0792330902015914,0.045940228419794,0.125173318621385,0.1213,0.246473318621385,0.321467210506884,0.186390270057442,1.0,0.755,1.0,1.0,0.0,1.0
AXL:P30530:OID20363:v1,0.0365783806330607,0.0470008294870296,0.0835792101200904,0.1625,0.24607921012009,0.148644741728526,0.190998782319288,1.0,0.5025,0.5525,0.5525,0.0,1.0
F3:P13726:OID21440:v1,0.0435787576226068,0.0856289537996464,0.129207711422253,0.1167,0.245907711422253,0.177215904985496,0.348215813584679,1.0,0.5025,0.9325,0.9325,1.0,1.0
TNFRSF11B:O00300:OID20735:v1,0.0392571027624194,0.0361355165585532,0.0753926193209727,0.1703,0.245692619320972,0.159781367755024,0.147076117542407,1.0,0.6707912474525906,0.35,0.6707912474525906,1.0,0.0
CA12:O43570:OID21344:v1,0.0667179420601259,0.0296618838590008,0.0963798259191268,0.1492,0.245579825919126,0.27167517449946,0.120783064113617,1.0,0.827281112743493,1.0,1.0,0.0,1.0
CCL28:Q9NRJ3:OID20569:v1,0.00211834828756338,0.0953888317214373,0.0975071800090007,0.1478,0.245307180009,0.00863549239563903,0.38885462593446,1.0,0.7494137627947863,0.35,0.7494137627947863,1.0,0.0
BST2:Q10589:OID21029:v1,0.0177856866974505,0.0303410033604048,0.0481266900578553,0.1971,0.245226690057855,0.0725275323548771,0.123726350313852,1.0,0.8537213396966612,0.5025,0.8537213396966612,0.0,1.0
PXN:P49023:OID20822:v1,0.218199892647953,0.00314180925167767,0.22134170189963,0.0237,0.24504170189963,0.890460239854716,0.0128215288553805,1.0,0.5025,0.865,0.865,0.0,0.0
VCAM1:P19320:OID20396:v1,0.00675216291557275,0.0586346878003856,0.0653868507159584,0.1795,0.244886850715958,0.0275725825859246,0.239435835893023,1.0,0.7568989054078419,1.0,1.0,1.0,1.0
HSD11B1:P28845:OID20575:v1,0.0,0.0766543861728872,0.0766543861728872,0.1681,0.244754386172887,0.0,0.313189019291939,1.0,0.8472501300579746,1.0,1.0,0.0,0.0
PRAP1:Q96NZ9:OID30391:v1,0.0951246979777368,0.0182325730542199,0.113357271031956,0.1311,0.244457271031956,0.389126073346787,0.0745838852624536,1.0,0.7183828684844482,0.9325,0.9325,1.0,0.0
LAMP2:P13473:OID21035:v1,0.128066128861256,0.00297193730375991,0.131038066165016,0.1131,0.244138066165016,0.524564361768536,0.0121731827831843,1.0,0.5025,0.5025,0.5025,0.0,1.0
DEFA1_DEFA1B:P59665:OID20344:v1,0.0753281578956083,0.0428899452031381,0.118218103098746,0.1256,0.243818103098746,0.308952276054335,0.175909600878847,0.0,0.4475,0.4475,0.4475,0.0,0.0
EDA2R:Q9HAV5:OID21451:v1,0.0609579171817175,0.00378246458434372,0.0647403817660612,0.1788,0.243540381766061,0.25029901300012,0.0155311597892503,1.0,0.5525,1.0,1.0,0.0,1.0
HYOU1:Q9Y4L1:OID20300:v1,0.0309363417867101,0.0430485790162877,0.0739849208029979,0.1694,0.243384920802997,0.127108703713616,0.176874470588637,1.0,0.5025,0.865,0.865,0.0,0.0
SLITRK6:Q9H5Y7:OID20094:v1,0.100512309738222,0.0148966799618948,0.115408989700116,0.1277,0.243108989700116,0.413445466834473,0.0612757264972818,1.0,0.7606240908475075,0.35,0.7606240908475075,0.0,1.0
TNFSF8:P32971:OID30384:v1,0.0328064350973756,0.115108548884847,0.147914983982222,0.095,0.242914983982222,0.135053155468484,0.473863518000483,1.0,0.7593179094379268,0.35,0.7593179094379268,0.0,1.0
TNFRSF19:Q9NS68:OID21446:v1,0.0546860050227031,0.0250029935781758,0.0796889986008789,0.1629,0.242588998600878,0.225426566489421,0.1030673019897,1.0,0.7990288647222001,0.35,0.7990288647222001,0.0,1.0
MMP8:P22894:OID21019:v1,0.13170808086562,0.0144499986973744,0.146158079562994,0.0964,0.242558079562994,0.542996057286207,0.0595733554759679,1.0,0.8958453053031517,0.865,0.8958453053031517,1.0,0.0
GLRX:P35754:OID20195:v1,0.233356632828421,0.00188925447668142,0.235245887305103,0.0073,0.242545887305103,0.962113336248319,0.00778926617834131,1.0,0.8587742924800823,0.865,0.865,0.0,0.0
TNFSF13:O75888:OID20733:v1,0.0870055424360507,0.035225225640229,0.122230768076279,0.1203,0.242530768076279,0.358740225523411,0.14524023454686,1.0,0.8137770748628881,0.9325,0.9325,1.0,0.0
PRELP:P51888:OID20766:v1,0.125321342208669,0.0,0.125321342208669,0.117,0.242321342208669,0.517170056365699,0.0,1.0,0.847479607656342,0.9325,0.9325,1.0,0.0
NPC2:P61916:OID30418:v1,0.0890869040791694,0.0100864826953069,0.0991733867744764,0.1422,0.241373386774476,0.369083374392084,0.0417878823763248,1.0,0.8246226950319173,0.865,0.865,1.0,0.0
GFRA2:O00451:OID21330:v1,0.113816211040859,0.0193723128444592,0.133188523885319,0.1079,0.241088523885319,0.472093027103189,0.0803535254696495,1.0,0.755,1.0,1.0,0.0,0.0
MMP3:P08254:OID21083:v1,0.147766591602936,0.00321623854722674,0.150982830150162,0.0901,0.241082830150162,0.612928724583567,0.0133408030145633,1.0,0.8287947125387736,0.9813687568467152,0.9813687568467152,1.0,0.0
TNFRSF10B:O14763:OID20981:v1,0.101549627404813,0.00418221712135991,0.105731844526173,0.1351,0.240831844526173,0.421661959217263,0.0173657147774134,1.0,0.5025,0.35,0.5025,0.0,1.0
MFAP5:Q13361:OID20239:v1,0.0681862755174856,0.0097147499148307,0.0779010254323163,0.1626,0.240501025432316,0.283517608271799,0.0403937983107049,1.0,0.8162478295516402,0.5525,0.8162478295516402,1.0,0.0
ERBB3:P21860:OID20705:v1,0.0655401485774312,0.0228142540907169,0.0883544026681482,0.1519,0.240254402668148,0.272794786899113,0.0949587347301569,1.0,0.5525,1.0,1.0,1.0,1.0
NOTCH3:Q9UM47:OID20253:v1,0.0145021267975671,0.0288083830648889,0.0433105098624561,0.1969,0.240210509862456,0.0603725740637704,0.11992973613596,1.0,0.8186391803573482,0.865,0.865,0.0,1.0
CCL3:P10147:OID20610:v1,0.0877242493331803,0.0125681899250922,0.100292439258272,0.1399,0.240192439258272,0.365224857218976,0.0523255018513632,1.0,0.7894798212282619,0.35,0.7894798212282619,1.0,0.0
FAP:Q12884:OID20330:v1,0.0307871160078611,0.0389295598270123,0.0697166758348735,0.1701,0.239816675834873,0.128377711435962,0.162330495539924,1.0,0.7638439369315873,0.9325,0.9325,1.0,0.0
FBLN2:P98095:OID30378:v1,0.0703566375074667,0.00838974254129998,0.0787463800487667,0.161,0.239746380048766,0.293462773006856,0.0349942407455471,1.0,0.8289960261232858,0.9325,0.9325,1.0,0.0
SLC51B:Q86UW2:OID30107:v1,0.0,0.0932973288302113,0.0932973288302113,0.1464,0.239697328830211,0.0,0.389229739378106,1.0,0.7988304875998116,1.0,1.0,0.0,1.0
SHBG:P04278:OID30685:v1,0.0625099908364172,0.0299313000445382,0.0924412908809555,0.1472,0.239641290880955,0.260848164381946,0.12490042903085,1.0,0.7358828684844482,0.5025,0.7358828684844482,1.0,0.0
CCL21:O00585:OID20686:v1,0.00979085781836576,0.0464024844707026,0.0561933422890684,0.1832,0.239393342289068,0.0408986220115648,0.193833646445653,1.0,0.7858828684844481,1.0,1.0,1.0,0.0
POSTN:Q15063:OID30410:v1,0.0811298518068059,0.0530620092562109,0.134191861063016,0.1052,0.239391861063016,0.338899791524029,0.221653355383886,1.0,0.8178981674442503,0.865,0.865,1.0,0.0
DKK1:O94907:OID21066:v1,0.0156883381985042,0.0682046293822875,0.0838929675807918,0.1552,0.239092967580791,0.0656160587124046,0.285264054699729,1.0,0.7764570635286516,0.35,0.7764570635286516,1.0,0.0
VSIG4:Q9Y279:OID21144:v1,0.0888286528884714,0.0145832709465378,0.103411923835009,0.1348,0.238211923835009,0.372897592439562,0.0612197354009806,1.0,0.8114273945634407,0.865,0.865,0.0,1.0
IL18:Q14116:OID20694:v1,0.0547788198851256,0.061869160253086,0.116647980138211,0.1215,0.238147980138211,0.23002009025369,0.259792924622663,1.0,0.8084447376537842,0.865,0.865,1.0,0.0
